title,country,city,link,protocol,ip,port,domain,as_organization,host
,CN,Beijing,http://s658.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s658.ios.js.xd.com
,CN,Beijing,https://s435.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s435.js.xd.com
,CN,Beijing,http://s588.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s588.ios.js.xd.com
,CN,Beijing,https://s785.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s785.js.xd.com
,CN,Beijing,http://www.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.ios.js.xd.com
,CN,Beijing,http://s800.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s800.ios.js.xd.com
,CN,Beijing,https://s1230.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1230.js.xd.com
,CN,Beijing,https://s1244.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1244.js.xd.com
,CN,Beijing,http://s607.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s607.js.xd.com
,CN,Beijing,https://s418.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s418.js.xd.com
,CN,Beijing,https://s1792.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1792.ios.js.xd.com
,CN,,http://www.91y.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.91y.zf.xd.com
,CN,Beijing,https://s407.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s407.js.xd.com
,CN,Beijing,http://s549.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s549.js.xd.com
,CN,Beijing,http://s762.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s762.js.xd.com
,CN,Beijing,http://s913.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s913.ios.js.xd.com
,CN,Beijing,https://s713.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s713.js.xd.com
,CN,Beijing,https://s599.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s599.ios.js.xd.com
,CN,Shanghai,http://pay-master.spark.xd.com,http,47.101.174.138,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",pay-master.spark.xd.com
,CN,Beijing,http://s1044.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1044.ios.js.xd.com
,CN,,https://o69iay0p.sxd.youxi63.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://o69iay0p.sxd.youxi63.zf.xd.com
,CN,Beijing,http://s666.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s666.ios.js.xd.com
,CN,Beijing,https://s266.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s266.js.xd.com
,CN,Beijing,http://s910.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s910.js.xd.com
,CN,Beijing,https://s226.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s226.ios.js.xd.com
,CN,Beijing,http://s343.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s343.js.xd.com
,CN,Beijing,https://s274.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s274.ios.js.xd.com
,CN,Beijing,https://s691.511wan.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s691.511wan.js.xd.com
,CN,Beijing,https://s968.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s968.ios.js.xd.com
,CN,Beijing,http://s437.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s437.ios.js.xd.com
,CN,Beijing,https://s1106.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1106.ios.js.xd.com
,CN,Beijing,http://s892.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s892.ios.js.xd.com
,CN,Beijing,http://s1249.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1249.ios.js.xd.com
007wan平台神仙道官网,CN,,https://007wan.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://007wan.zf.xd.com
,CN,Beijing,https://s601.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s601.js.xd.com
,CN,,http://o69iay0p.awo.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",o69iay0p.awo.zf.xd.com
,CN,Beijing,https://s302.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s302.js.xd.com
,CN,Beijing,https://s992.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s992.js.xd.com
,CN,Beijing,https://s55.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s55.ios.js.xd.com
,CN,Beijing,http://s1508.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1508.ios.js.xd.com
,CN,Beijing,http://o69iay0p.js.zh.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",o69iay0p.js.zh.xd.com
,CN,Beijing,https://s997.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s997.js.xd.com
,CN,Beijing,https://s757.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s757.ios.js.xd.com
,CN,Beijing,http://s394.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s394.js.xd.com
,CN,Beijing,http://s14.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s14.ios.js.xd.com
,CN,Beijing,https://s521.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s521.ios.js.xd.com
,CN,Beijing,https://s780.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s780.ios.js.xd.com
,CN,Beijing,http://s866.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s866.js.xd.com
,CN,Beijing,http://s1457.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1457.ios.js.xd.com
,CN,Beijing,http://s559.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s559.js.xd.com
,CN,Beijing,http://s1490.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1490.ios.js.xd.com
,CN,Beijing,https://s584.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s584.js.xd.com
,CN,Beijing,https://s1151.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1151.ios.js.xd.com
,CN,Beijing,http://s1470.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1470.ios.js.xd.com
,CN,Beijing,https://s1478.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1478.ios.js.xd.com
,CN,Beijing,https://s376.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s376.js.xd.com
,CN,Beijing,https://s962.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s962.js.xd.com
,CN,Beijing,http://s1517.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1517.ios.js.xd.com
,CN,Beijing,https://s1149.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1149.ios.js.xd.com
,CN,Beijing,http://s86.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s86.ios.js.xd.com
,CN,Beijing,http://s910.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s910.ios.js.xd.com
,CN,Beijing,https://s527.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s527.js.xd.com
,CN,Beijing,http://s804.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s804.js.xd.com
,CN,Beijing,http://s898.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s898.js.xd.com
,CN,Beijing,https://s455.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s455.js.xd.com
,CN,Beijing,https://s506.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s506.js.xd.com
,CN,Beijing,http://s672.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s672.ios.js.xd.com
,CN,Beijing,http://s655.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s655.js.xd.com
,CN,Beijing,http://s234.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s234.ios.js.xd.com
,CN,Beijing,http://s377.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s377.js.xd.com
,CN,Beijing,http://s366.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s366.js.xd.com
,CN,Beijing,http://s771.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s771.js.xd.com
,CN,Beijing,https://s858.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s858.js.xd.com
,CN,Beijing,http://s131.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s131.ios.js.xd.com
,CN,Beijing,https://s217.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s217.ios.js.xd.com
,CN,Beijing,https://s941.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s941.ios.js.xd.com
,CN,Beijing,https://s1525.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1525.ios.js.xd.com
,CN,Beijing,https://s1048.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1048.ios.js.xd.com
,CN,,http://o69iay0p.jd.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",o69iay0p.jd.zf.xd.com
,CN,Beijing,https://s751.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s751.js.xd.com
,CN,Beijing,http://s1792.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1792.ios.js.xd.com
,CN,Beijing,http://s698.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s698.js.xd.com
,CN,,https://sxd.youxiwang.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://sxd.youxiwang.zf.xd.com
,CN,Beijing,https://s275.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s275.js.xd.com
,CN,Beijing,http://s1050.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1050.ios.js.xd.com
,CN,Beijing,https://s1105.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1105.ios.js.xd.com
,CN,Beijing,http://s318.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s318.ios.js.xd.com
,CN,Beijing,http://s461.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s461.js.xd.com
,CN,Beijing,https://s1466.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1466.ios.js.xd.com
,CN,Beijing,https://s331.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s331.js.xd.com
,CN,Beijing,https://s1122.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1122.ios.js.xd.com
,CN,Beijing,http://s840.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s840.ios.js.xd.com
,CN,Beijing,http://s280.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s280.js.xd.com
,CN,Beijing,https://s509.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s509.js.xd.com
,CN,Beijing,http://s741.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s741.js.xd.com
,CN,Beijing,https://s1009.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1009.ios.js.xd.com
,CN,Beijing,https://s1089.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1089.ios.js.xd.com
,CN,Beijing,http://s839.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s839.js.xd.com
,CN,Beijing,http://s455.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s455.js.xd.com
,CN,Beijing,https://s886.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s886.js.xd.com
,CN,Beijing,https://s1344.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1344.ios.js.xd.com
,CN,,https://s2.xxd.letv.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s2.xxd.letv.zf.xd.com
,CN,Beijing,https://s981.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s981.js.xd.com
,CN,Beijing,http://s1477.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1477.ios.js.xd.com
,CN,,https://httpswww.swjoy.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://httpswww.swjoy.zf.xd.com
,CN,Beijing,http://s463.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s463.js.xd.com
,CN,Beijing,http://s533.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s533.js.xd.com
,CN,,http://sxd.huanlang.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",sxd.huanlang.zf.xd.com
,CN,Beijing,http://s834.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s834.js.xd.com
,CN,Beijing,http://s229.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s229.ios.js.xd.com
,CN,,https://o69iay0p.sxd.666wan.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://o69iay0p.sxd.666wan.zf.xd.com
,CN,Beijing,http://s1158.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1158.ios.js.xd.com
,CN,Beijing,https://s673.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s673.js.xd.com
,CN,Beijing,http://s245.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s245.ios.js.xd.com
,CN,Beijing,https://s797.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s797.js.xd.com
,CN,,http://o69iay0p.sxd.56.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",o69iay0p.sxd.56.zf.xd.com
,CN,Beijing,https://s513.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s513.ios.js.xd.com
,CN,Beijing,https://s862.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s862.ios.js.xd.com
,CN,Beijing,https://s698.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s698.js.xd.com
,CN,Beijing,https://s271.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s271.ios.js.xd.com
,CN,Beijing,https://s624.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s624.ios.js.xd.com
,CN,Beijing,http://s684.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s684.ios.js.xd.com
,CN,Beijing,https://s1238.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1238.js.xd.com
,CN,,https://www.8899you.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.8899you.zf.xd.com
,CN,,https://www.gmebean.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.gmebean.zf.xd.com
,CN,,https://o69iay0p.tianya.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://o69iay0p.tianya.zf.xd.com
,CN,Beijing,https://s1025.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1025.ios.js.xd.com
,CN,Beijing,http://s660.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s660.ios.js.xd.com
,CN,Beijing,https://s868.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s868.ios.js.xd.com
,CN,Beijing,https://s402.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s402.ios.js.xd.com
,CN,Beijing,https://s1538.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1538.ios.js.xd.com
,CN,Beijing,https://s399.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s399.ios.js.xd.com
,CN,Beijing,https://s320.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s320.ios.js.xd.com
,CN,Beijing,https://s735.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s735.js.xd.com
,CN,,https://www.966you.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.966you.zf.xd.com
,CN,Beijing,http://s373.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s373.js.xd.com
,CN,Beijing,http://s835.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s835.js.xd.com
,CN,Beijing,http://s283.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s283.ios.js.xd.com
,CN,Beijing,http://s714.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s714.js.xd.com
,CN,Beijing,https://s1232.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1232.js.xd.com
,CN,Beijing,https://s939.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s939.js.xd.com
,CN,Beijing,http://s996.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s996.js.xd.com
,CN,,https://o69iay0p.56.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://o69iay0p.56.zf.xd.com
,CN,Beijing,https://s607.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s607.ios.js.xd.com
,CN,Beijing,https://s432.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s432.ios.js.xd.com
,CN,Beijing,http://s754.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s754.js.xd.com
,CN,Beijing,http://s249.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s249.ios.js.xd.com
,CN,Beijing,https://s451.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s451.js.xd.com
,CN,Beijing,http://s692.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s692.ios.js.xd.com
,CN,Beijing,https://s893.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s893.js.xd.com
,CN,Beijing,http://s953.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s953.ios.js.xd.com
,CN,Beijing,https://s796.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s796.ios.js.xd.com
,CN,Beijing,https://s961.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s961.js.xd.com
,CN,Beijing,http://s266.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s266.js.xd.com
,CN,Beijing,http://s1527.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1527.ios.js.xd.com
,CN,Beijing,http://s600.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s600.ios.js.xd.com
,CN,Beijing,http://s1556.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1556.ios.js.xd.com
,CN,Beijing,https://s871.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s871.js.xd.com
,CN,Beijing,https://s1357.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1357.ios.js.xd.com
,CN,Beijing,http://s60.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s60.ios.js.xd.com
,CN,Beijing,https://s885.511wan.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s885.511wan.js.xd.com
,CN,Beijing,http://s789.511wan.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s789.511wan.js.xd.com
,CN,Beijing,https://s897.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s897.js.xd.com
,CN,,http://o69iay0p.96pk.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",o69iay0p.96pk.zf.xd.com
,CN,Beijing,http://s1240.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1240.ios.js.xd.com
,CN,Beijing,http://s302.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s302.js.xd.com
,CN,Beijing,http://s237.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s237.ios.js.xd.com
,CN,,http://sxd.aipai.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",sxd.aipai.zf.xd.com
,CN,Beijing,https://s280.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s280.js.xd.com
,CN,,http://www.265g.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.265g.zf.xd.com
,CN,Beijing,http://s837.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s837.ios.js.xd.com
,CN,Beijing,https://s409.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s409.ios.js.xd.com
聚购神仙道官网,CN,,https://juugoo.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://juugoo.zf.xd.com
,CN,Beijing,https://s308.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s308.ios.js.xd.com
,CN,Beijing,https://s216.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s216.ios.js.xd.com
